participantID	          group	               block	experimentBlockNumber	    condition	  trialNumber	            stimulus	    frames	            decision	     responseCorrect	          confidence	   confidenceRT	              points	         totalPoints	sumCorrectTrials	      stimulusDuration	      maskDuration	validOrInvalidTrial	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            6	           31	          horizontal	         6	            vertikal	           incorrect	        6.600000e-01	   3.859267e+00	        6.440000e-02	        2.473800e+00	             7.0	          5.028150e-02	      5.006250e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            1	           32	            vertikal	         1	            vertikal	             correct	        5.500000e-01	   1.860329e+00	        2.975000e-01	        2.771300e+00	             8.0	          8.309600e-03	      5.002391e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            6	           33	          horizontal	         6	            vertikal	           incorrect	        6.000000e-01	   4.451834e+00	        1.400000e-01	        2.911300e+00	             8.0	          5.006800e-02	      4.999967e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            1	           34	            vertikal	         1	            vertikal	             correct	        5.500000e-01	   2.167721e+00	        2.975000e-01	        3.208800e+00	             9.0	          8.298000e-03	      5.006699e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            4	           35	            vertikal	         4	          horizontal	           incorrect	        7.900000e-01	   3.576791e+00	       -1.241000e-01	        3.084700e+00	             9.0	          3.318920e-02	      5.007145e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            4	           36	            vertikal	         4	            vertikal	             correct	        6.000000e-01	   1.925736e+00	        3.400000e-01	        3.424700e+00	            10.0	          3.363690e-02	      5.005836e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            3	           37	            vertikal	         3	          horizontal	           incorrect	        5.500000e-01	   2.360395e+00	        1.975000e-01	        3.622200e+00	            10.0	          2.498470e-02	      4.999644e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            6	           38	          horizontal	         6	            vertikal	           incorrect	        8.500000e-01	   2.810366e+00	       -2.225000e-01	        3.399700e+00	            10.0	          5.037340e-02	      5.005608e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            6	           39	          horizontal	         6	          horizontal	             correct	        8.500000e-01	   4.085318e+00	        4.775000e-01	        3.877200e+00	            11.0	          4.992410e-02	      5.007953e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            1	           40	            vertikal	         1	            vertikal	             correct	        7.400000e-01	   3.967270e+00	        4.324000e-01	        4.309600e+00	            12.0	          8.364900e-03	      5.007861e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            2	           41	            vertikal	         2	            vertikal	             correct	        5.500000e-01	   3.408978e+00	        2.975000e-01	        4.607100e+00	            13.0	          1.654780e-02	      5.007791e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            2	           42	            vertikal	         2	          horizontal	           incorrect	        6.000000e-01	   2.060368e+00	        1.400000e-01	        4.747100e+00	            13.0	          1.645720e-02	      5.000360e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            4	           43	            vertikal	         4	          horizontal	           incorrect	        5.500000e-01	   1.726727e+00	        1.975000e-01	        4.944600e+00	            13.0	          3.312830e-02	      5.009358e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            1	           44	          horizontal	         1	            vertikal	           incorrect	        6.000000e-01	   2.243095e+00	        1.400000e-01	        5.084600e+00	            13.0	          8.369900e-03	      5.007650e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            6	           45	          horizontal	         6	          horizontal	             correct	        7.500000e-01	   2.601546e+00	        4.375000e-01	        5.522100e+00	            14.0	          4.988790e-02	      5.001850e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            4	           46	          horizontal	         4	          horizontal	             correct	        6.000000e-01	   3.151193e+00	        3.400000e-01	        5.862100e+00	            15.0	          3.322820e-02	      5.005929e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            6	           47	            vertikal	         6	          horizontal	           incorrect	        7.000000e-01	   2.843887e+00	        1.000000e-02	        5.872100e+00	            15.0	          4.964730e-02	      4.998181e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            2	           48	          horizontal	         2	            vertikal	           incorrect	        7.000000e-01	   3.326358e+00	        1.000000e-02	        5.882100e+00	            15.0	          1.696980e-02	      4.998286e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            3	           49	          horizontal	         3	            vertikal	           incorrect	        7.000000e-01	   2.260053e+00	        1.000000e-02	        5.892100e+00	            15.0	          2.499330e-02	      5.006560e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            1	           50	            vertikal	         1	          horizontal	           incorrect	        7.500000e-01	   2.817801e+00	       -6.250000e-02	        5.829600e+00	            15.0	          8.287100e-03	      5.008042e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            1	           51	            vertikal	         1	            vertikal	             correct	        7.500000e-01	   2.634357e+00	        4.375000e-01	        6.267100e+00	            16.0	          8.325300e-03	      5.007612e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            4	           52	          horizontal	         4	          horizontal	             correct	        8.000000e-01	   2.451223e+00	        4.600000e-01	        6.727100e+00	            17.0	          3.318170e-02	      5.006591e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            1	           53	          horizontal	         1	          horizontal	             correct	        8.000000e-01	   4.025951e+00	        4.600000e-01	        7.187100e+00	            18.0	          8.038500e-03	      5.007149e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            1	           54	            vertikal	         1	            vertikal	             correct	        6.500000e-01	   2.259699e+00	        3.775000e-01	        7.564600e+00	            19.0	          8.653400e-03	      5.005291e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            2	           55	          horizontal	         2	          horizontal	             correct	        6.000000e-01	   2.718185e+00	        3.400000e-01	        7.904600e+00	            20.0	          1.648460e-02	      5.007907e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            2	           56	          horizontal	         2	            vertikal	           incorrect	        6.000000e-01	   1.602061e+00	        1.400000e-01	        8.044600e+00	            20.0	          1.676200e-02	      5.007858e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            4	           57	            vertikal	         4	            vertikal	             correct	        7.000000e-01	   2.026500e+00	        4.100000e-01	        8.454600e+00	            21.0	          3.338860e-02	      5.002014e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            2	           58	            vertikal	         2	          horizontal	           incorrect	        5.600000e-01	   3.451374e+00	        1.864000e-01	        8.641000e+00	            21.0	          1.677570e-02	      5.005929e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            4	           59	            vertikal	         4	            vertikal	             correct	        7.000000e-01	   3.509564e+00	        4.100000e-01	        9.051000e+00	            22.0	          3.347630e-02	      5.006246e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            3	           60	            vertikal	         3	            vertikal	             correct	        6.000000e-01	   3.618161e+00	        3.400000e-01	        9.391000e+00	            23.0	          2.497440e-02	      5.000097e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            4	           61	            vertikal	         4	            vertikal	             correct	        6.000000e-01	   1.701472e+00	        3.400000e-01	        9.731000e+00	            24.0	          3.308220e-02	      5.007173e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            1	           62	          horizontal	         1	            vertikal	           incorrect	        6.000000e-01	   1.251099e+00	        1.400000e-01	        9.871000e+00	            24.0	          8.566200e-03	      5.005958e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            3	           63	          horizontal	         3	          horizontal	             correct	        5.900000e-01	   1.334447e+00	        3.319000e-01	        1.020290e+01	            25.0	          2.513130e-02	      5.006604e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            2	           64	          horizontal	         2	          horizontal	             correct	        6.000000e-01	   1.725992e+00	        3.400000e-01	        1.054290e+01	            26.0	          1.671000e-02	      5.005842e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            3	           65	          horizontal	         3	          horizontal	             correct	        6.000000e-01	   2.018270e+00	        3.400000e-01	        1.088290e+01	            27.0	          2.483600e-02	      5.001352e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            1	           66	            vertikal	         1	            vertikal	             correct	        6.000000e-01	   2.126215e+00	        3.400000e-01	        1.122290e+01	            28.0	          8.594900e-03	      5.006632e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            3	           67	            vertikal	         3	          horizontal	           incorrect	        6.500000e-01	   2.726547e+00	        7.750000e-02	        1.130040e+01	            28.0	          2.523550e-02	      5.006961e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            4	           68	          horizontal	         4	          horizontal	             correct	        5.200000e-01	   5.401982e+00	        2.696000e-01	        1.157000e+01	            29.0	          3.354920e-02	      4.999474e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            3	           69	            vertikal	         3	            vertikal	             correct	        7.500000e-01	   5.701666e+00	        4.375000e-01	        1.200750e+01	            30.0	          2.505520e-02	      5.006751e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            4	           70	            vertikal	         4	          horizontal	           incorrect	        9.000000e-01	   2.468246e+00	       -3.100000e-01	        1.169750e+01	            30.0	          3.331830e-02	      5.000195e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            1	           71	          horizontal	         1	            vertikal	           incorrect	        6.000000e-01	   2.101394e+00	        1.400000e-01	        1.183750e+01	            30.0	          8.331400e-03	      5.006818e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            2	           72	            vertikal	         2	          horizontal	           incorrect	        6.500000e-01	   1.892637e+00	        7.750000e-02	        1.191500e+01	            30.0	          1.684700e-02	      5.006810e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            1	           73	            vertikal	         1	            vertikal	             correct	        6.000000e-01	   2.192106e+00	        3.400000e-01	        1.225500e+01	            31.0	          8.613300e-03	      5.005426e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            1	           74	          horizontal	         1	          indecisive	          indecisive	        5.000000e-01	   1.725838e+00	        2.500000e-01	        1.250500e+01	            31.5	          8.488600e-03	      5.006539e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            6	           75	          horizontal	         6	            vertikal	           incorrect	        8.000000e-01	   2.518885e+00	       -1.400000e-01	        1.236500e+01	            31.5	          5.028030e-02	      4.998891e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            4	           76	            vertikal	         4	            vertikal	             correct	        7.000000e-01	   3.026946e+00	        4.100000e-01	        1.277500e+01	            32.5	          3.319990e-02	      5.007515e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            4	           77	          horizontal	         4	          horizontal	             correct	        7.000000e-01	   3.392696e+00	        4.100000e-01	        1.318500e+01	            33.5	          3.335320e-02	      5.007515e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            3	           78	          horizontal	         3	            vertikal	           incorrect	        7.000000e-01	   5.335118e+00	        1.000000e-02	        1.319500e+01	            33.5	          2.489390e-02	      5.007819e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            6	           79	            vertikal	         6	          horizontal	           incorrect	        7.500000e-01	   2.717573e+00	       -6.250000e-02	        1.313250e+01	            33.5	          5.028190e-02	      5.006144e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            6	           80	            vertikal	         6	            vertikal	             correct	        7.000000e-01	   2.509286e+00	        4.100000e-01	        1.354250e+01	            34.5	          4.981310e-02	      5.007507e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            6	           81	          horizontal	         6	            vertikal	           incorrect	        7.500000e-01	   3.184096e+00	       -6.250000e-02	        1.348000e+01	            34.5	          4.966540e-02	      5.008099e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            4	           82	          horizontal	         4	            vertikal	           incorrect	        7.000000e-01	   3.434104e+00	        1.000000e-02	        1.349000e+01	            34.5	          3.337090e-02	      5.006512e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            1	           83	          horizontal	         1	            vertikal	           incorrect	        6.000000e-01	   2.052178e+00	        1.400000e-01	        1.363000e+01	            34.5	          8.082900e-03	      5.007450e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            1	           84	          horizontal	         1	            vertikal	           incorrect	        7.000000e-01	   3.200916e+00	        1.000000e-02	        1.364000e+01	            34.5	          8.325000e-03	      5.009591e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            4	           85	          horizontal	         4	          horizontal	             correct	        6.500000e-01	   2.951697e+00	        3.775000e-01	        1.401750e+01	            35.5	          3.274553e-02	      5.006072e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            3	           86	            vertikal	         3	            vertikal	             correct	        6.000000e-01	   1.818439e+00	        3.400000e-01	        1.435750e+01	            36.5	          2.513200e-02	      4.998145e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            6	           87	          horizontal	         6	            vertikal	           incorrect	        9.000000e-01	   3.017660e+00	       -3.100000e-01	        1.404750e+01	            36.5	          5.004550e-02	      5.008722e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            1	           88	          horizontal	         1	          horizontal	             correct	        6.000000e-01	   2.134533e+00	        3.400000e-01	        1.438750e+01	            37.5	          8.290600e-03	      5.008846e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            4	           89	            vertikal	         4	          horizontal	           incorrect	                   1	   1.642310e+00	       -5.000000e-01	        1.388750e+01	            37.5	          3.313370e-02	      5.008032e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            4	           90	          horizontal	         4	          horizontal	             correct	        7.000000e-01	   3.075883e+00	        4.100000e-01	        1.429750e+01	            38.5	          3.345350e-02	      5.006297e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            3	           91	            vertikal	         3	            vertikal	             correct	        5.500000e-01	   6.184786e+00	        2.975000e-01	        1.459500e+01	            39.5	          2.488350e-02	      5.007492e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            1	           92	            vertikal	         1	            vertikal	             correct	        5.500000e-01	   1.417932e+00	        2.975000e-01	        1.489250e+01	            40.5	          8.169700e-03	      5.008193e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            3	           93	          horizontal	         3	          horizontal	             correct	        5.500000e-01	   1.783777e+00	        2.975000e-01	        1.519000e+01	            41.5	          2.495380e-02	      5.007411e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            4	           94	            vertikal	         4	            vertikal	             correct	        7.000000e-01	   2.626705e+00	        4.100000e-01	        1.560000e+01	            42.5	          3.338800e-02	      5.008012e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            1	           95	          horizontal	         1	            vertikal	           incorrect	        5.500000e-01	   1.944166e+00	        1.975000e-01	        1.579750e+01	            42.5	          8.232400e-03	      5.000849e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            6	           96	            vertikal	         6	          horizontal	           incorrect	        8.000000e-01	   2.302178e+00	       -1.400000e-01	        1.565750e+01	            42.5	          5.024550e-02	      4.999976e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            3	           97	          horizontal	         3	          horizontal	             correct	        6.000000e-01	   2.826143e+00	        3.400000e-01	        1.599750e+01	            43.5	          2.486790e-02	      5.002130e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            3	           98	          horizontal	         3	          horizontal	             correct	        5.500000e-01	   2.075808e+00	        2.975000e-01	        1.629500e+01	            44.5	          2.485170e-02	      5.008113e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            3	           99	            vertikal	         3	            vertikal	             correct	        6.000000e-01	   2.617307e+00	        3.400000e-01	        1.663500e+01	            45.5	          2.483790e-02	      5.007791e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            4	          100	          horizontal	         4	          horizontal	             correct	        7.000000e-01	   2.834025e+00	        4.100000e-01	        1.704500e+01	            46.5	          3.321460e-02	      5.007104e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            2	          101	            vertikal	         2	            vertikal	             correct	        7.000000e-01	   4.734549e+00	        4.100000e-01	        1.745500e+01	            47.5	          1.667430e-02	      5.005862e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            2	          102	            vertikal	         2	            vertikal	             correct	        6.000000e-01	   2.426764e+00	        3.400000e-01	        1.779500e+01	            48.5	          1.692740e-02	      5.000008e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            2	          103	            vertikal	         2	            vertikal	             correct	        6.000000e-01	   2.359214e+00	        3.400000e-01	        1.813500e+01	            49.5	          1.659580e-02	      5.008422e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            2	          104	            vertikal	         2	            vertikal	             correct	        7.000000e-01	   5.144261e+00	        4.100000e-01	        1.854500e+01	            50.5	          1.670040e-02	      5.003743e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            3	          105	            vertikal	         3	          horizontal	           incorrect	        6.000000e-01	   3.943215e+00	        1.400000e-01	        1.868500e+01	            50.5	          2.513540e-02	      5.007190e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            6	          106	            vertikal	         6	          horizontal	           incorrect	        7.000000e-01	   2.884479e+00	        1.000000e-02	        1.869500e+01	            50.5	          4.975950e-02	      5.008525e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            1	          107	          horizontal	         1	          horizontal	             correct	        7.000000e-01	   7.667882e+00	        4.100000e-01	        1.910500e+01	            51.5	          8.326400e-03	      5.009453e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            4	          108	            vertikal	         4	            vertikal	             correct	        7.000000e-01	   4.718052e+00	        4.100000e-01	        1.951500e+01	            52.5	          3.337580e-02	      5.006263e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            3	          109	          horizontal	         3	          horizontal	             correct	        6.000000e-01	   3.775818e+00	        3.400000e-01	        1.985500e+01	            53.5	          2.496230e-02	      5.006119e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            1	          110	            vertikal	         1	            vertikal	             correct	        6.000000e-01	   2.060137e+00	        3.400000e-01	        2.019500e+01	            54.5	          8.452200e-03	      5.006877e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            2	          111	          horizontal	         2	          horizontal	             correct	        5.500000e-01	   2.983915e+00	        2.975000e-01	        2.049250e+01	            55.5	          1.643150e-02	      5.009516e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            2	          112	          horizontal	         2	          horizontal	             correct	        6.000000e-01	   2.051628e+00	        3.400000e-01	        2.083250e+01	            56.5	          1.661010e-02	      5.006975e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            6	          113	            vertikal	         6	          indecisive	          indecisive	        5.000000e-01	   2.797000e-04	        2.500000e-01	        2.108250e+01	            57.0	          5.002730e-02	      5.003432e-01	              valid	
   NA06LF22_2	   LeftVertical	     ExperimentBlock	                    1	            1	          114	            vertikal	         1	          horizontal	           incorrect	        5.500000e-01	   7.726193e+00	        1.975000e-01	        2.128000e+01	            57.0	          8.061700e-03	      5.004391e-01	              valid	
